rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/001,e2,v7,stress,v1,38.0,38.71,0.7,3.326,球R,322,0.795,,,,0.22,0.773,,,1,1,2,球R,1,3,"[{""name"": ""球R"", ""share"": 0.795, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.175, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.03, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,38.98,39.9,0.92,3.31,球R,322,0.743,,,,0.285,0.734,,,1,1,2,球R,1,3,"[{""name"": ""球R"", ""share"": 0.743, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.212, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.045, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,40.15,40.42,0.27,3.515,球M,321,0.92,,,,0.045,0.931,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.92, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.041, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.039, ""labels"": [320]}]"
2026_08_16/001,e2,v7,stress,v1,40.53,40.91,0.38,3.452,球M,321,0.956,,,,0.026,0.95,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.956, ""labels"": [321]}, {""name"": ""球L"", ""share"": 0.025, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.02, ""labels"": [323]}]"
2026_08_16/001,e2,v7,stress,v1,43.74,45.42,1.68,3.61,球M,321,0.963,,,,0.03,0.909,,,1,1,5,球M,1,3,"[{""name"": ""球M"", ""share"": 0.963, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.029, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.007, ""labels"": [320]}]"
2026_08_16/001,e2,v7,stress,v1,46.8,49.4,2.6,3.275,球L,320,0.716,,,,0.27,0.718,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.716, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.193, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.066, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,49.66,51.12,1.46,3.274,球L,320,0.592,,,,0.463,0.675,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.592, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.274, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.086, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,51.44,53.07,1.62,3.277,球L,320,0.718,,,,0.274,0.847,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.718, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.197, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.064, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,53.44,54.14,0.7,3.298,球L,320,0.715,,,,0.245,0.64,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.715, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.175, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.106, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,54.2,56.53,2.33,3.274,球L,320,0.625,,,,0.39,0.609,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.625, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.244, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.118, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,56.74,59.83,3.09,3.27,球L,320,0.627,,,,0.367,0.594,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.627, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.23, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.131, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,60.49,62.76,2.27,3.338,球R,322,0.646,,,,0.396,0.738,,,1,1,10,球R,1,3,"[{""name"": ""球R"", ""share"": 0.646, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.256, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.098, ""labels"": [321]}]"
